Transaction ID,Customer ID,Internal ID,Original Internal ID,Obligor Name,City,Country,Zip Code,Industry Code,Industry Code Type,Obligor Internal Risk Rating,TIN,Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Original Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Committed Exposure Global,Utilized Exposure Global
TXN927388,SQHGMO7GMZ,9ZY6ULQSTC,T1ZK39HF3B,Company 657,City 90,CA,16420,730143,1,B+,10-3808951,,,697QXI,JECORH9X3UZU,UW80TXVEOZKS,2014-02-27,2025-12-16,14,18,36767990,16658832
TXN601603,Z9EYPFPLDA,XA4JV06C7Y,F56IOOS3UM,Company 618,City 53,FR,73608,760982,3,A+,,LSE,TSLA,PDK3UQ,EOI4MG0VFK7C,R8Z6WBBAR3H8,2018-08-09,2040-09-24,16,26,16184872,38910372
TXN795787,368J4HHVD4,HCEC5M89DD,YK570D1PPG,Company 8,City 38,UK,45118,597549,3,A,,LSE,,1MQSQJ,L3VCISW7KCQP,G8J0ABBLFR10,2015-03-13,2033-04-19,0,0,30994855,9738653
TXN362073,I1FIG3RIAI,DLLDVAG184,QCC8AD3BZ0,Company 510,City 87,UK,45739,908086,1,A,91-7575857,NYSE,MSFT,I4K2JM,174LXVJ9SV11,FKRR9RCH1P80,2018-07-29,2037-01-29,4,28,33516628,946120
TXN606259,ZRZFELA8OZ,3OQ83BTKLY,I562GK7KPN,Company 641,City 19,DE,76067,939642,2,A+,93-8266531,NYSE,TSLA,8SR1ZN,JC1Z5ISM73TA,F7H841V7UAFJ,2014-11-13,2034-04-07,3,1,7181153,43568580
TXN424787,80JWWO1BV5,AVZVJ3BVY0,W03B25SIYY,Company 832,City 75,CA,32198,399498,3,B+,,LSE,TSLA,UJG3UV,JUJD5HY4045P,9XYB5BOKRZ2H,2020-08-19,2025-08-01,10,21,26311900,5210786
TXN570867,HZTZEWXTLA,QQ8IESGRH5,S19UJWKU1T,Company 623,City 33,DE,23695,595523,3,A+,,LSE,,UX8DHR,7QT1RJYZFXNA,MMU6C8W1FBPB,2019-06-12,2030-02-12,10,8,42551611,19631414
TXN672571,7NB96XQTHF,3ZLF7JXXHJ,QBQ3J9LR2V,Company 29,City 90,US,68201,812847,3,B+,42-4082649,,GOOGL,S18S21,4KLWKEDIQDBL,JF6JK56U6ZBO,2014-04-22,2034-02-07,8,3,23197908,20737222
TXN480357,3OZDBTOFQP,RQGZE2LWYA,HPM1NP9WTQ,Company 535,City 72,DE,81361,365335,1,C,,,MSFT,SFYBN2,54LBBTTFI4UD,6U2SKWJHH746,2016-04-04,2032-09-14,1,7,29225975,19587234
TXN903699,S854SI4WBZ,09QE7MX24M,P15575BETI,Company 299,City 12,DE,95180,846579,3,A+,,NASDAQ,MSFT,GG7FVM,G7WMZVR1M5QP,3BWWOQ32SNFF,2023-08-16,2034-05-02,15,6,36945815,13773187
TXN206715,DCRJIQW0N0,Y3Z8P1UTJ9,45TFSJF69M,Company 230,City 7,US,23485,447332,1,A+,,NYSE,TSLA,2LSJA4,1CAJJGBZ22QD,TPXMDUGFT8O9,2018-06-05,2028-03-17,4,19,22292317,22633235
TXN459626,VI9K7SHTUR,TYEKWTJVQ1,982P4U5CG3,Company 417,City 12,DE,11210,521647,2,A+,99-2729900,LSE,TSLA,OBB7J8,MQBMUUGPHUSA,EJBRBXBGSZIL,2013-07-29,2029-05-10,2,19,39870050,14397862
TXN122026,AC1UW30VX9,8F36B8VXAC,S6D0QJWV15,Company 476,City 54,CA,26565,226537,1,C,,LSE,AAPL,6GGD87,9C2C1TLK52XY,86559JJ7MIOZ,2025-10-24,2030-03-07,0,18,5431446,1124034
TXN853821,VLB7NW6KFZ,Y2ROEMQKYA,IOPPPOIJOA,Company 363,City 72,UK,83750,237951,3,B,,,GOOGL,KFR6K0,LRW1VGDK9E7F,ZX3Y8ESHZWEC,2022-08-31,2032-09-10,17,1,5894492,41372792
TXN730229,NAJXY2SBOP,KAPIJ65DUQ,ZNVUZ8180X,Company 663,City 2,UK,19317,244512,3,A,46-3596822,,AAPL,MD6J5O,HXWANIZGZFW4,8OZ6STVMKG19,2011-11-26,2037-02-08,1,3,40386065,22740735
TXN463200,HD98WQQQWJ,B86Z8LNSHA,QNDEFUD26Y,Company 49,City 11,CA,28554,772107,2,C,67-5609418,,GOOGL,ZOGVTB,VMUQ3O1DLB1F,E2O4YOYYIX4P,2025-04-09,2031-08-20,14,11,19870905,45591126
TXN991255,XIO3WOD2UV,9HU8AOHD27,NHQT5NLY5D,Company 222,City 2,DE,84589,802321,1,B,,NASDAQ,,4907YY,ZRPSCIOCEFQQ,S0HP31D7X76B,2025-04-03,2036-09-18,14,5,31137464,12849103
TXN374236,9XJV2CVPJ8,T3ZFS0LINW,U488G918H8,Company 823,City 25,FR,29894,573747,2,C,,LSE,,VC3NJG,X8WWHRRFVKOO,6RQXC7RVRN62,2018-11-26,2031-04-17,0,13,20352076,49283502
TXN718546,JJ9BYITDCL,91U43NT2AG,A7NWDL8TQT,Company 977,City 93,FR,33307,27532,1,A,66-7108598,NASDAQ,TSLA,US0NH4,CV3J27PTBOA8,HSK3N4X4RFAV,2016-10-24,2038-09-01,2,10,15936994,19718043
TXN142267,WZI5YLXZ53,N70ERI7RVD,TZPNTS82I9,Company 18,City 51,DE,78169,415983,2,A,,NASDAQ,AAPL,L1CAZB,PGB17VCZHBQY,MILTYSV9DMS3,2015-02-16,2039-10-26,6,5,9309265,9029443
TXN354039,SX2CYWUQOJ,KP4QN0QRJV,TZ71HEGPPF,Company 545,City 71,DE,77351,138212,3,C,,LSE,,3SVN21,MKEZDOOURAAZ,SV4BYC6UD1F0,2018-12-06,2034-09-21,17,11,31398220,39867682
TXN100442,L1LBFFBT7L,GEU9K4HCQB,D6226M0CNU,Company 134,City 61,US,23657,543763,3,B+,,,GOOGL,PBY3KX,RMMAJNMRAE7K,FUDR918ZA6T4,2013-10-16,2029-03-02,2,1,12032222,8253828
TXN616715,Y5DSQTXO2X,VQ2GB6303V,IF1LLMVJGP,Company 17,City 69,US,63308,407517,3,B,,LSE,GOOGL,85QZER,YA103D6BB3R8,KKUBYRAJE82C,2019-02-02,2038-08-04,3,7,21841340,5352783
TXN295156,Z1JEN030T8,OCOFSIC7PR,0FKDICR4J2,Company 564,City 29,CA,16225,643744,3,B+,74-7769657,NYSE,GOOGL,2ZLGKG,PVNK1190XBXG,4F2CZJRFZLAZ,2022-02-16,2031-06-18,8,15,10838652,16296815
TXN874984,AWZ5N6EVCY,BWZWZ5KH37,NJ4KK9CPXK,Company 509,City 27,UK,50525,433467,3,A,,,GOOGL,GULJ01,FSWHRV3JOSLN,IA0QZ7RCSOP7,2014-03-03,2027-01-12,10,20,18842272,33551418
TXN321909,2QQ7UE9XPF,8MIK6GCBL2,NWOEVH8VGB,Company 436,City 90,DE,84433,19230,2,A+,,NASDAQ,TSLA,5SPOYG,PCXFT8Q488SH,Z2DYHFANG5K7,2012-10-31,2037-05-14,10,24,16184501,40822472
TXN198323,K3P37GNSY0,91A930U9VK,BOFVE6RE6X,Company 161,City 90,CA,86886,797645,1,A+,71-9274758,LSE,GOOGL,ALLPKO,MPEXNDTQMO8V,ZKWNZGRP4JHW,2015-12-16,2034-03-04,4,23,15607404,43661642
TXN832850,43YYYRZR6U,TS8KYS2TEQ,9XGDPX7L9N,Company 833,City 22,CA,41901,267638,3,B+,,,AAPL,GOO5W9,QYL1RYVL1FN2,XWA26WSWA0XV,2018-03-04,2038-03-01,5,18,45420451,20259891
TXN957514,128T7V2YA5,KOYBL56DT5,8ATWXX97NS,Company 263,City 98,US,82238,699481,2,A,,NASDAQ,AAPL,S931V1,Z8LZ7AT0VSGZ,VUGNND4WFBLS,2014-09-30,2029-05-27,3,23,49078578,31701764
TXN103877,CRZLG06W6I,J8B42D88KJ,ODRCUWOVOJ,Company 609,City 91,US,60129,671042,3,B,45-5688561,,GOOGL,2YB9IF,MGM6JT69JHMM,ZJ549CQRIM2W,2024-03-13,2029-03-07,3,14,37176786,270823
TXN470597,9F82UQUR2G,2P7B8AOMEH,OEG7PPMG8Y,Company 879,City 62,FR,73594,479490,2,A+,78-9234850,LSE,,HC924L,R878UB95HIJM,UFOEGSHJK2UI,2016-07-04,2040-08-12,2,24,3644798,40546759
TXN373020,OSY6H766NW,5LQOXNB04P,8Q7C2RORHJ,Company 342,City 55,US,67949,276275,1,A+,,LSE,AAPL,PEJ1MA,IC0GU8K2HQTV,NEFYGV1VY9AG,2018-01-16,2032-09-17,13,25,27577809,21798607
TXN376436,8SALY38K04,03OTSYFQVU,SGBAE7MRGU,Company 834,City 72,US,96985,21529,1,B+,75-9253819,LSE,MSFT,7TCADD,HJRY4QXNYJ4L,WI6SQHUR08UC,2017-10-01,2039-05-31,18,27,27541713,19400828
TXN708439,67UG6V8RU2,BTXFFEQUI3,JTXOXN36ZQ,Company 48,City 83,CA,94972,48280,3,B,75-2573799,,AAPL,53Q3KE,6FMMC8PBU0VI,343H3IHWVACF,2024-04-13,2034-12-19,14,4,20930951,37394927
TXN846618,F27LMKVB72,YQHL5JOM1S,5JKRTQ04NN,Company 985,City 88,DE,34759,175669,3,A+,,NASDAQ,,OQ49UV,C1QNAJURZGP9,Q2YPLF1Q1NW8,2014-07-25,2034-10-19,17,29,49752825,38627461
TXN228587,BKUAE1MW5R,XFNS0NA3HV,O02I9T99MF,Company 352,City 99,DE,66848,724672,2,A,27-9372275,NASDAQ,TSLA,NQOP1F,62RQJ4NIPICC,07JUS7557BA7,2022-02-25,2028-07-12,0,25,15093287,25935362
TXN549785,9BY28666DH,BO3HV97N3S,70WHW6L298,Company 817,City 23,FR,81062,392096,3,A,69-9370704,LSE,MSFT,5I72E3,4H95HFIJI734,OO0CT3OMHFMC,2016-05-18,2036-04-19,0,6,1215414,40881886
TXN983288,FBY09EP46Z,IQA7WTD9NU,KTR5ZPVZJX,Company 903,City 9,CA,86131,614239,1,A,13-9432000,NYSE,AAPL,6DHUCG,WGH8DQXW16LP,GTXNJ4L1WW41,2021-06-19,2025-04-11,3,30,41424461,47583611
TXN130231,5SYJCN8ZML,SJ2M1TB41Q,CW48MFX1TJ,Company 583,City 94,DE,95882,221801,1,B+,,,MSFT,99FZUC,X9P6B45EFYH2,C0ATDC312044,2010-04-14,2039-11-14,4,2,46173521,15635411
TXN816315,83XQBN9B7L,L7FAEDCYOB,3ZAG5A5WZ0,Company 338,City 84,CA,81198,189935,2,C,,NYSE,GOOGL,N6HYPC,LBINU64901TA,CEAM37FWPR65,2021-02-26,2028-12-01,4,2,36250591,9702289
TXN789408,LI1M1NEORF,VGWWL74SMM,QWXU4ACD5O,Company 740,City 8,CA,84106,476467,3,B+,44-8196984,NASDAQ,AAPL,T6L1E7,7TP4AHE14QYC,01BRSUHZ4YQN,2024-03-09,2031-01-21,12,17,26360617,18334373
TXN792763,1M3PQF2835,LCSR3IZFEI,76W90KJOGW,Company 5,City 92,UK,92993,744195,1,B,,NYSE,TSLA,64ISSE,SMHVC6330LON,MOWCUE5MBH30,2021-05-04,2030-04-22,17,16,15170035,48731483
TXN437192,UGR4RZVZNE,GM8YJZO10I,NIOU6ZZBAM,Company 997,City 40,CA,54332,857565,2,C,,NASDAQ,,4ONMMC,D0P22X6YT4PJ,YZ1EXVP5KOZQ,2015-08-09,2027-06-06,10,26,40172059,32018434
TXN313010,PGAEV1O4MS,A48FIHRWS9,OOA534FHUX,Company 673,City 44,DE,11903,683695,3,A+,64-2482997,,,G8JJVZ,MIKK5YASKNQV,U8Q9QWIMQBZ6,2010-03-30,2031-06-13,12,14,20690725,14982267
TXN632026,VAZTWKCS6J,XMZV0YKSPO,0IKOWV3YVF,Company 67,City 42,FR,46942,891673,2,B,59-5660015,NYSE,MSFT,NJ54X0,FYGHNOVL3BXP,MKZU3W047AUU,2017-06-12,2038-01-13,3,4,44656291,10609505
TXN584888,7ZO5H8MP86,N3TFTLFAI8,9UOU7384ZO,Company 68,City 32,FR,81766,721740,2,A+,,NASDAQ,MSFT,SRSL9B,KVJTKLMW5KHX,99UDTXW4RF85,2014-11-28,2025-02-26,5,2,13632554,3970403
TXN341649,NLS51VZDN1,Y1O3DJ946D,S4SIN5F3C3,Company 700,City 20,US,44114,888332,3,A+,11-9384983,,,PDM8RM,ISH5XXJU1CFU,G1OTIXKOM8ZT,2013-01-02,2038-05-08,9,8,47451427,19262609
TXN553539,3P8ZYQ4PYL,VKHY6RKTY6,6NED0H9KLL,Company 925,City 98,FR,86839,361505,2,B,,,,8A36X5,E4YY8LENMYMR,NEJURHD2BXKD,2011-02-09,2039-03-10,10,20,15364094,13336237
TXN800611,6OP4G707RQ,B53VF6LZ6P,CQW2M3NZW6,Company 551,City 55,CA,57322,683606,3,A+,38-7978585,NYSE,TSLA,CYO313,B6WYDKGBCHWO,2BD3YVME9ZHC,2019-09-04,2036-10-22,6,29,44530360,14094420
TXN810901,3OIVRMBJ0C,29BZDHYSP2,IPR861HW6D,Company 784,City 57,FR,31455,873344,1,B,15-4925817,,,VQX2LO,3P4KR8IHZL32,BSATG3WEM2PA,2017-11-10,2033-06-06,0,2,37710656,45149783
TXN998425,OAVM1WMMHO,B8KG4RM7WQ,RM6Q0OIOWP,Company 806,City 97,FR,16766,867262,3,B,95-7406851,LSE,TSLA,XACI03,XCGAM8WE6I2J,AUUMB88O8U14,2012-02-21,2038-02-27,11,30,32862925,49504767
TXN317238,VTADY3F9MW,AIYMAYWJ8C,CCX5B9GO03,Company 364,City 1,UK,26807,636813,3,B+,89-7843207,NASDAQ,AAPL,MID5OE,HIU3X5ZVG4RR,7W9E0DNZ11H3,2019-10-31,2025-03-09,2,24,48146439,20203462
TXN698258,VZNHQMKUMA,OXZGJTFMGC,SRDD4F1HVE,Company 420,City 90,US,22439,286715,1,A,,NASDAQ,,YZFA78,DTVBMI423DS4,DJYZPLL7RGE7,2012-09-02,2031-09-30,7,16,36962394,17679280
TXN203018,UL5NOUQZPD,W9KGBUKKH6,ZYRMSTRGI5,Company 890,City 82,DE,47352,53901,3,A+,,NASDAQ,AAPL,Y45S4U,9UPEUA74ZJLR,D6TPOLNNNHP9,2022-10-23,2035-03-29,15,22,22633369,31827349
TXN529271,766T04NMUI,4WRBVW2FCE,1OCD0KAMVV,Company 197,City 32,US,54400,484691,2,A,,NASDAQ,,BU18ER,L68Q1B7HFNBL,NY28101PWMQ5,2016-11-02,2036-08-07,17,14,49011864,13122620
TXN904796,Y58I9UYEJ2,35B7B6EQNO,E053FQEXAF,Company 110,City 65,US,56030,156309,3,A+,14-9542515,NYSE,AAPL,AR3EH6,JYGQIDXBQULQ,YJXSHZ0X43KV,2014-09-07,2025-12-07,16,24,16327754,45907763
TXN776090,N5KSTGXMEL,VRI3QMQYSM,W78FTFEWB8,Company 417,City 18,FR,93345,318705,3,C,69-9225312,LSE,AAPL,AK0TRV,2M15XNKVW5HQ,BLS9HV8WKMT7,2019-04-16,2031-11-21,6,30,46148387,45617814
TXN773003,C997YSPU00,VG1MF9HIC5,DN9P068XYT,Company 328,City 92,CA,21184,594002,3,A+,,NYSE,,QW0WDF,4S2ZKQ62ED3N,VV65S2NBZPJJ,2018-05-11,2034-12-05,18,14,7720535,3152657
TXN821743,IN8WU0JF2F,NRD3FJ02AW,1OD1UEFE07,Company 745,City 22,UK,27083,214884,2,A+,86-5592299,,AAPL,Y2MWQU,2IKTBQKYQN5B,98WV0D5G0IBE,2017-04-08,2028-04-04,10,19,49235555,12362064
TXN877188,OW4QQD959N,6FGI7FL0Y5,S9EZTYLXGX,Company 761,City 30,UK,50811,366569,2,B+,,NASDAQ,GOOGL,JJHOAV,FTVMMTP3UO51,SQV9IWOV5Q5O,2020-08-07,2029-12-19,10,26,8499132,2148557
TXN449844,EA40AVXAN5,NS3OVGGINE,753FHV04IA,Company 15,City 55,FR,56101,18596,3,B+,,,AAPL,Z26MMS,4XDVU4EKATU0,JBO9LX6Y9PV4,2019-06-06,2039-06-22,15,3,32287503,19958993
TXN518165,SAY4GB6UMT,Y7U2KZASHE,J9Z1LVHNS4,Company 747,City 53,DE,81788,670032,3,B,,LSE,MSFT,4LJRUY,MK112R7A17W7,G1KE66H1TSLJ,2020-03-06,2028-05-04,1,12,14580623,9888037
TXN227311,K5JPT939U0,SDS1OSA9QL,92ZAD3YKWB,Company 368,City 27,UK,22944,139939,1,B,47-7569123,,AAPL,A2078S,GPB8IY5Q62LN,Z4U1M69EK10F,2017-05-04,2033-03-16,13,1,10002718,49711567
TXN504220,BKLZE7MRBZ,LILBC3Q1LN,CTVZLSJLLZ,Company 73,City 42,FR,67520,49256,3,B+,90-6242684,LSE,GOOGL,HZJ60E,IUFZNRG8KQL9,9JFOUS9QVP8P,2020-05-13,2026-10-02,6,0,25198537,21020936
TXN527049,WBO1U7VDHK,01OLPBYY9A,JMDOOOOHF7,Company 196,City 68,FR,86564,342761,1,A,90-2103923,NYSE,AAPL,A2QJO3,VWUSUJNKFIUT,OWKG28NA336N,2025-06-12,2025-09-06,12,26,19348466,20522211
TXN944634,XG1CB5SLYX,MANK0I0WYB,GFG8Z8201Q,Company 230,City 55,FR,99847,517940,3,A+,,LSE,TSLA,2WO6LN,BEQNPZON6PCS,QBDXXPXK3S1W,2021-03-30,2027-07-01,3,25,6033715,26413570
TXN928027,1A8SX7ZA5F,A669D9706A,RC2F1WQ857,Company 879,City 58,DE,90350,15174,3,A,,NYSE,AAPL,Z3I7T3,165S0JIGM047,SVHMBW1BSUJL,2015-05-27,2037-02-18,9,17,40095671,15463065
TXN791914,Z71O2V8RHP,I5C4GDSYB2,TS0F8MZRPJ,Company 962,City 71,CA,44146,911623,2,B,90-7878189,,TSLA,JS8QUI,N0ALXUKZBREZ,CY6RC09ADYGQ,2020-04-19,2027-10-23,19,13,19064537,2542307
TXN199579,LQZJLPUWF8,BS7R4J1CPH,W27JAOM4LD,Company 139,City 98,CA,34177,447966,3,B,52-8041210,NYSE,AAPL,GBJJOT,5SOB6F23IM6M,88MVV6XUUU8H,2017-05-19,2038-12-16,15,22,46448055,7228587
TXN226744,IHH0LTF438,O5EIIBI1X5,IAWFB01RYX,Company 987,City 50,US,57029,492230,2,A+,56-5758567,,AAPL,VSXZF3,EP5PPKWA705K,TECW6VE4Y5OU,2010-12-26,2031-07-12,15,24,48558546,31293754
TXN897031,CHT5M778ZU,UB7QOPC5CX,UZB76DUPN7,Company 751,City 95,UK,99972,119324,1,C,84-9457233,NYSE,AAPL,O4X183,C1PDH5VYZS94,DY8EY0FLB7X8,2014-11-08,2027-06-10,6,10,46288154,33450076
TXN469882,X3TN4J7UJU,HX4SOQMQWJ,DQ5PAAM7YI,Company 591,City 37,UK,77382,163113,3,C,,NASDAQ,,J1A4EM,18U525U51CFH,47UC8XYPLOY5,2015-02-03,2038-09-16,7,11,14061237,4813539
TXN264988,2HL4G7DC1L,MYMS7S1PES,5IYFQK24O4,Company 950,City 25,UK,52061,813270,1,B+,20-3512476,LSE,TSLA,YQ5J7T,3F04695POJ2F,HW7R75E4LFXM,2011-03-16,2038-10-02,18,5,34360360,36095295
TXN742560,R55VOUXA0C,9E9PIXVCQZ,SNFJF13V63,Company 504,City 42,DE,66441,102600,3,B+,,NASDAQ,,J56UAZ,RI4GYHDJ62T1,PV0K2GW2MXFP,2012-03-09,2039-02-18,15,19,27587064,43524182
TXN846387,DAZ70HJD3R,KEXV68HSIN,SCIMM5Y0CN,Company 506,City 81,FR,14930,941540,1,B+,16-5610440,NYSE,TSLA,1IMA4I,XDE2ZYX9OPA8,M5VK3E9L1ZZH,2019-08-16,2038-12-28,16,13,44405864,6928363
TXN821923,L0JTCRUOI1,AGHFUCQZ2A,708V2F3WDF,Company 361,City 77,UK,38028,178333,3,A+,,NASDAQ,AAPL,C6J2AM,4SCH4Q5PGLH2,V0YQPMOKDXVX,2020-03-19,2026-04-18,13,8,29797355,39301226
TXN189706,H8CL6JJ2RO,KEOZD1M1ZB,HN5R9MWO63,Company 812,City 50,DE,66429,358853,1,C,,,GOOGL,8WXZLY,U2KKNHPCYZW9,W86R5WDHKXVS,2019-08-25,2027-01-09,11,9,38262242,19028696
TXN599307,WMD0XCYI8G,OQYG68FYUO,KA53Q12YNA,Company 526,City 24,CA,23716,859014,2,A,16-4237606,LSE,,WIHEF4,CQ4O3ABNRHC2,3JYO35306JIR,2022-09-14,2038-10-13,6,8,18227668,32817014
TXN652166,V1B8HB2KK6,XEHSH067UP,E8CT41J3NG,Company 865,City 27,DE,63468,95541,2,A,,,MSFT,C3RK4N,QLY1ZFIRS00V,KUUHTCQ0FCMS,2022-06-22,2031-08-21,15,17,4993207,34323164
TXN877614,JTVB6OWMEJ,CAN3RMW3OC,CREYIA1KX1,Company 780,City 28,UK,52778,48545,2,B,52-3386407,,,P1PAHI,QD55HAWQBQ41,AZ0XLW8GMPCT,2011-01-14,2026-11-22,16,3,18383120,38498842
TXN437986,RRLRMQOMXN,VBQ9Y3NP1T,6WWI4H5VAS,Company 892,City 19,FR,44231,94067,2,B,,,,YNSFGW,96TPB97PUQ6K,MRNYGCYAIMW9,2017-02-21,2027-05-07,15,15,9924756,41579041
TXN648404,3KDR2VPDVW,EAA3VJKORZ,P5HWP5BA3D,Company 686,City 18,UK,40206,509877,3,A,93-8322745,NYSE,AAPL,16A1ZG,CX9KT6ALPJ4J,ZPRZC7F0GYBR,2014-01-08,2035-04-26,9,27,38885124,37531736
TXN127074,JGTFKFQZVE,EEKKAP11SB,FNYBJA3QI4,Company 761,City 59,CA,23118,862266,1,B,37-5670111,,GOOGL,475VY2,QTM82WQQ1W9Q,Y82JULBE4J23,2022-06-17,2037-10-09,9,30,47452605,33761493
TXN115682,IPL0FRAQ44,K61QT9XPLL,3VG1QG1SG6,Company 148,City 44,US,52569,791732,1,C,69-6350503,,GOOGL,EVW94F,40J0PS8YITR7,8MXMT4CVYTG5,2020-05-29,2033-01-13,19,25,12706100,33549445
TXN370771,ED29MMN6RH,YO6O8YB0PR,1GTOSMCSKE,Company 266,City 95,FR,47891,98280,1,C,,LSE,,79AJD4,09WUBTH53IQS,A7CZ69B9RA5C,2019-03-30,2034-05-26,6,5,18400665,31584135
TXN995396,CHYC40UTSU,LN8MJHLVKG,R7LFL7R9T6,Company 680,City 51,FR,92748,204106,3,C,,,AAPL,8IIMY3,JABQHJ03RJLT,S56CYGI5KVXU,2019-08-16,2038-12-01,2,14,25452980,40286270
TXN764038,MJCIT5HCNU,510RESYLO0,9OMP6SDD8P,Company 675,City 45,DE,86882,674092,1,B,77-1185116,NYSE,GOOGL,ASLUHR,2AOHYYL8ISPN,P5WNJOV8VFY9,2017-11-08,2038-06-15,9,24,32569994,29042927
TXN971311,UW2DG1RKHB,7TTE07WKGU,93LJZMMSGC,Company 406,City 59,FR,26806,441845,2,B,,LSE,,N3PJSH,2EPX6N4ML6F5,4F1XMEUMDZ7R,2016-05-15,2026-08-15,11,5,47472815,31021746
TXN256308,IFA9NUF4RX,Z2TKS9YMTA,U95EMDDKUG,Company 959,City 8,CA,30429,141745,3,C,,LSE,MSFT,YKZ5XG,YKH01KTV2R3O,0QC4L9VM9Y3F,2024-09-13,2040-08-23,0,2,4629232,32245419
TXN742121,7NDO5KPCKM,79V1K69H6U,YQ0J91I80U,Company 846,City 51,CA,68359,377533,3,B,16-9010876,LSE,GOOGL,JC872L,JRSX1GX30OUG,QC7DYIMAK2UT,2025-04-16,2037-02-02,17,30,36504808,30497698
TXN980533,9NQW4M7DJC,EOFGT5S380,3OP982ELDR,Company 929,City 5,FR,94260,846696,1,A,,LSE,MSFT,XNW7Q0,UF7CZBNEVC9J,LTG2IOSYHM48,2023-08-26,2028-11-27,9,22,45698397,40732631
TXN654509,468QSI8MG8,IS5VU303NY,BKHGHW178B,Company 149,City 77,US,24845,570774,1,C,,NYSE,GOOGL,1BL5V6,5A2BRNTV4OBB,LUUJ5VTVNQ9C,2020-06-05,2040-03-26,13,6,41014634,40572075
TXN502908,PQC3MI76NY,WUXWK3XN3T,NQ6KW7KG6C,Company 864,City 74,FR,19211,154630,3,C,,,AAPL,6RH4VP,YG45ND8NMYVC,JYTFMU5PNCCW,2015-01-30,2030-02-11,8,6,14372384,22853345
TXN523437,97DVZ8ARIS,XTQ3XXK3GW,9NZD4AEXN7,Company 695,City 87,US,63731,657972,1,A,,,,NHH422,U5U5BN2P0POB,JOP7K962673X,2010-02-04,2028-12-20,12,4,9377830,20635072
TXN194402,GAPJ1IVVZW,GZ4NGOBU8W,GGEYS1MWJO,Company 369,City 64,US,32665,776518,3,B+,33-9664157,LSE,MSFT,HFPDI2,2T8GVJZV2ZV9,HN31S2LN2DFP,2014-07-12,2038-07-31,14,9,2356725,11055073
TXN777780,QVTQKSIAWO,H60KWG3JU6,1584D89BSE,Company 31,City 57,DE,15584,565590,2,C,90-4139102,LSE,GOOGL,OR384P,EJU25BFFY81Q,1NPX742KGRE4,2015-07-02,2032-11-01,16,4,14860522,42177785
TXN126920,R0C27HL9UU,JX182S110W,OUKDTWTF0Z,Company 922,City 62,CA,13833,168960,1,C,99-6466502,,TSLA,MHQUU0,I93XWAWOV58L,3PZUCLGUP9BH,2024-01-10,2038-11-07,2,11,17273370,46746948
TXN529181,TJ1TV2E8VT,07BZX4DSSV,BVA2QSZUEB,Company 101,City 44,FR,88113,838106,2,B,,LSE,GOOGL,37CN1Q,BCCFPVMCS58H,RPQFKLZMKG0T,2020-08-05,2033-03-06,1,25,26889886,46458382
TXN848622,IZ8Y9UDP7E,4OC18DC2TC,572KXFMGAP,Company 494,City 76,DE,33927,714487,2,C,17-5004525,NYSE,GOOGL,PVKY1R,C9C4GXEH7OGP,STPW9WDIKIQA,2020-08-28,2027-01-09,10,21,48177816,36777176
TXN662939,QOWHM9EVRD,EUKQL38TFO,A45UWA1B1M,Company 589,City 31,FR,85631,529362,2,B+,36-4562406,LSE,AAPL,QV9YV3,UREJ5IWGNK2J,FMOAXT6B26N1,2021-02-16,2038-07-08,10,6,46232496,26989907
TXN641570,CS1SJO39CO,GTTUKTC43M,GDFP0QR7W7,Company 679,City 41,FR,50436,995327,2,B+,,NYSE,AAPL,64A03H,440OLKYE7AR0,DUFU25LO130T,2016-09-21,2028-02-27,2,22,4832109,2055965
TXN692306,PXXAK5YTYF,3BRG5Z7ZQK,Y3C8OIXMLW,Company 842,City 36,CA,48038,231719,1,B+,,NASDAQ,MSFT,4211F9,RWF1N4HTC3P8,XVEJDC46SXKS,2015-10-27,2028-06-01,7,0,40022049,18653177
TXN786481,0GC2S0V2MG,62HIJZXUV3,UFZCUVMWGH,Company 683,City 96,US,78853,29747,3,A,68-3726973,NYSE,,XPUDV2,8CCDHY30B893,QB1V9F97OH0T,2017-02-06,2032-04-15,18,1,13152324,32225560
TXN250087,99HQGNXI3K,I6O4A7UULY,7TDLD5F44A,Company 770,City 2,FR,59095,413902,3,A,,LSE,MSFT,STVBAY,DSOG6U55I6GM,30T0WY516LVY,2022-11-23,2036-06-22,10,4,19021235,30323695
TXN501292,UZBMI1D41P,WHH77NCE85,1HMB4879QM,Company 988,City 24,CA,98922,638279,1,A+,90-5207602,NASDAQ,,KIFVVA,ZOSELJSGY3TM,890HMWAF1NH4,2018-07-10,2025-06-23,3,4,5406783,35254494
TXN310068,8C57RN6TML,BFKH8Z0GMY,C6P7B5EXUD,Company 647,City 3,CA,88699,777193,3,A,,,MSFT,I3P774,9P0TSUD5F3JA,PCZ1CFNNPVTE,2021-10-30,2033-01-16,14,30,6967117,18714915
TXN908628,KPE9X58IP4,K13Z2PI7P3,WLMHZZYFO7,Company 882,City 89,UK,53966,75237,3,A+,64-7506011,,,2JR3GI,DJHL0GEWXTGM,JHBN2LXAB2ZE,2012-06-26,2027-02-22,18,8,15423964,3186073
